date,equity,cash
2018-04-10,1044284.3794253252,175.78839138970943
2018-04-11,1055056.6382754229,175.78839138970943
2018-04-12,1054777.7506258867,175.78839138970943
2018-04-13,1055044.2281268022,175.78839138970943
2018-04-16,1052791.810791292,175.78839138970943
2018-04-17,1056469.5770266436,175.78839138970943
2018-04-18,1059311.7213671587,175.78839138970943
2018-04-19,1060756.383850374,175.78839138970943
2018-04-20,1070991.4408800984,175.78839138970943
2018-04-23,1072479.346691408,175.78839138970943
2018-04-24,1059914.8415835283,175.78839138970943
2018-04-25,1074361.558838167,175.78839138970943
2018-04-26,1068487.441223421,175.78839138970943
2018-04-27,1068061.7761996172,175.78839138970943
2018-04-30,1080874.2271426104,175.78839138970943
2018-05-02,1067903.129730501,175.78839138970943
2018-05-03,1062725.5037501238,175.78839138970943
2018-05-04,1061489.4429324053,175.78839138970943
2018-05-07,1042325.4817617815,82.88344940362731
2018-05-08,1058626.2263792437,82.88344940362731
2018-05-09,1056466.3628614824,82.88344940362731
2018-05-10,1062820.994823305,82.88344940362731
2018-05-11,1065062.6139143389,82.88344940362731
2018-05-14,1068107.3659571244,77.99080453661736
2018-05-15,1068540.0980928973,77.99080453661736
2018-05-16,1061660.7201403216,77.99080453661736
2018-05-17,1057225.4423502518,77.99080453661736
2018-05-18,1049415.0492724017,77.99080453661736
2018-05-21,1044666.1972014329,233.00313633895712
2018-05-22,1037778.4348837754,233.00313633895712
2018-05-23,1035781.429547014,233.00313633895712
2018-05-24,1046144.762875261,233.00313633895712
2018-05-25,1053546.3442694566,233.00313633895712
2018-05-28,1066247.58647603,233.00313633895712
2018-05-29,1075916.7585493943,233.00313633895712
2018-05-30,1072970.8970801255,233.00313633895712
2018-05-31,1079710.9508597276,233.00313633895712
2018-06-01,1074339.4528166675,233.00313633895712
2018-06-04,1062449.481636705,233.00313633895712
2018-06-05,1071260.2208029649,233.00313633895712
2018-06-06,1082630.7626006028,233.00313633895712
2018-06-07,1080970.7897498035,233.00313633895712
2018-06-08,1090760.9519431016,233.00313633895712
2018-06-11,1096573.725126848,2.6684061143314466
2018-06-12,1094957.3509889697,2.6684061143314466
2018-06-13,1103413.812578783,2.6684061143314466
2018-06-14,1099410.765753374,2.6684061143314466
2018-06-15,1061355.2797990893,2.6684061143314466
2018-06-18,1053501.0316600816,150.74791145487688
2018-06-19,1047836.7527027146,150.74791145487688
2018-06-20,1051192.5112705247,150.74791145487688
2018-06-21,1045389.2473392503,150.74791145487688
2018-06-22,1052954.971837999,150.74791145487688
2018-06-25,1046302.2673625962,150.74791145487688
2018-06-26,1041484.1244106309,150.74791145487688
2018-06-27,1028439.5018749253,150.74791145487688
2018-06-28,1016256.8628940599,150.74791145487688
2018-06-29,1021071.4538555162,150.74791145487688
2018-07-02,1015038.935331682,440.93864283914445
2018-07-03,1019154.9157699144,440.93864283914445
2018-07-04,1021627.9369834459,440.93864283914445
2018-07-05,1026041.5279563463,440.93864283914445
2018-07-06,1021655.4948180711,440.93864283914445
2018-07-09,1024374.6403101687,88.97957789950306
2018-07-10,1040466.496858478,88.97957789950306
2018-07-11,1045037.9569605594,88.97957789950306
2018-07-12,1050125.2395037417,88.97957789950306
2018-07-13,1050895.9081476931,88.97957789950306
2018-07-16,1046529.8303913265,36.18619195523206
2018-07-17,1053793.7088855894,36.18619195523206
2018-07-18,1053503.6536792906,36.18619195523206
2018-07-19,1051775.7813152461,36.18619195523206
2018-07-20,1059453.3966373594,36.18619195523206
2018-07-23,1062329.825859466,36.18619195523206
2018-07-24,1063954.3102916868,36.18619195523206
2018-07-25,1061370.727474609,36.18619195523206
2018-07-26,1064599.4121784358,36.18619195523206
2018-07-27,1071838.7218975215,36.18619195523206
2018-07-30,1081538.2191568334,10.226767154352274
2018-07-31,1072396.8163591344,10.226767154352274
2018-08-01,1066850.2411180455,10.226767154352274
2018-08-02,1062259.67692432,10.226767154352274
2018-08-03,1068845.7919145543,10.226767154352274
2018-08-06,1080130.1199845385,38.11419001343893
2018-08-07,1068005.0929841113,38.11419001343893
2018-08-08,1065698.5236023974,38.11419001343893
2018-08-09,1087036.1825112414,38.11419001343893
2018-08-10,1074342.457936199,38.11419001343893
2018-08-13,1063393.1573113513,38.11419001343893
2018-08-14,1057473.7601594042,38.11419001343893
2018-08-16,1066517.4847535205,38.11419001343893
2018-08-17,1075021.239182384,38.11419001343893
2018-08-20,1086993.993290813,38.11419001343893
2018-08-21,1081391.3995713308,38.11419001343893
2018-08-23,1081570.9984978747,38.11419001343893
2018-08-24,1079091.2904099538,38.11419001343893
2018-08-27,1089992.5096124301,144.34082733490504
2018-08-28,1083213.1693109164,144.34082733490504
2018-08-29,1093072.0365327487,144.34082733490504
2018-08-30,1091933.9811128268,144.34082733490504
2018-08-31,1097638.4464181552,144.34082733490504
2018-09-03,1086789.370540012,144.34082733490504
2018-09-04,1063013.3831933627,144.34082733490504
2018-09-05,1060126.1673463474,144.34082733490504
2018-09-06,1065089.931388248,144.34082733490504
2018-09-07,1069923.9764627109,144.34082733490504
2018-09-10,1054479.869812084,170.7529068713775
2018-09-11,1043331.6938935047,170.7529068713775
2018-09-12,1039996.2088127856,170.7529068713775
2018-09-14,1055003.5537491567,170.7529068713775
2018-09-17,1054896.807285381,170.7529068713775
2018-09-18,1044955.9181633716,170.7529068713775
2018-09-19,1042013.2817269092,170.7529068713775
2018-09-21,1033120.9096413379,170.7529068713775
2018-09-24,1030597.3853518282,82.54399173607817
2018-09-25,1025491.6645476138,82.54399173607817
2018-09-26,1027939.0510508334,82.54399173607817
2018-09-27,1026705.2107359683,82.54399173607817
2018-09-28,1020790.036949805,82.54399173607817
2018-10-01,1026492.4560286929,316.00707697169855
2018-10-03,1038260.0582015445,316.00707697169855
2018-10-04,1037046.5025660922,316.00707697169855
2018-10-05,1040819.7569777896,316.00707697169855
2018-10-08,1041710.0543334414,316.00707697169855
2018-10-09,1035540.0531337191,316.00707697169855
2018-10-10,1030584.219050162,316.00707697169855
2018-10-11,1016713.6217753817,316.00707697169855
2018-10-12,1037335.3992221286,316.00707697169855
2018-10-15,1027724.4946448733,316.00707697169855
2018-10-16,1020753.5189540316,316.00707697169855
2018-10-17,1028068.6087405612,316.00707697169855
2018-10-19,1027597.3071200778,316.00707697169855
2018-10-22,1031254.5504443576,316.00707697169855
2018-10-23,1027827.3104140689,316.00707697169855
2018-10-24,1024617.6582400729,316.00707697169855
2018-10-25,1023020.4414184024,316.00707697169855
2018-10-26,1024943.6548564364,316.00707697169855
2018-10-29,1009032.26292681,316.00707697169855
2018-10-30,1014895.6811358859,316.00707697169855
2018-10-31,1014268.2989718844,316.00707697169855
2018-11-01,1009175.8493583133,316.00707697169855
2018-11-02,1011241.6089351107,316.00707697169855
2018-11-05,1020944.2816060835,297.5133546643774
2018-11-06,1012105.8750928694,297.5133546643774
2018-11-07,1017201.4445852095,297.5133546643774
2018-11-09,1011742.8632768446,297.5133546643774
2018-11-12,996056.1240770661,9.331905587750953
2018-11-13,994288.3170950257,9.331905587750953
2018-11-14,1001361.8467943512,9.331905587750953
2018-11-15,1004162.479376062,9.331905587750953
2018-11-16,1009676.6166593872,9.331905587750953
2018-11-19,1014648.107771032,125.5290204216144
2018-11-20,997810.1480389764,125.5290204216144
2018-11-21,1008723.2044354607,125.5290204216144
2018-11-22,995542.9488965203,125.5290204216144
2018-11-26,1005776.8473492791,125.5290204216144
2018-11-27,1010401.7467175652,125.5290204216144
2018-11-28,999582.2014752557,125.5290204216144
2018-11-29,1010290.8784466912,125.5290204216144
2018-11-30,1005567.0422650505,125.5290204216144
2018-12-03,1011814.5360931564,34.743299882509746
2018-12-04,1002917.0222610642,34.743299882509746
2018-12-05,993231.061613481,34.743299882509746
2018-12-06,985303.50794832,34.743299882509746
2018-12-07,991363.5468887497,34.743299882509746
2018-12-10,975368.2790970017,34.743299882509746
2018-12-11,981167.5641769576,34.743299882509746
2018-12-12,999384.6266998459,34.743299882509746
2018-12-13,1006643.2798065353,34.743299882509746
2018-12-14,1010044.4303116013,34.743299882509746
2018-12-17,1014679.4967534347,23.361713151505683
2018-12-18,1018403.7009160323,23.361713151505683
2018-12-19,1034823.8954045577,23.361713151505683
2018-12-20,1028378.6314160628,23.361713151505683
2018-12-21,1017483.2866704268,23.361713151505683
2018-12-24,1007517.6919208237,216.91271168668754
2018-12-26,1015928.5174937912,216.91271168668754
2018-12-27,1019089.2456622787,216.91271168668754
2018-12-28,1030280.5779452987,216.91271168668754
2018-12-31,1032434.7569726577,296.7623017898295
2019-01-01,1036839.3699792495,296.7623017898295
2019-01-02,1018166.0857080093,296.7623017898295
2019-01-03,1009827.8363488785,296.7623017898295
2019-01-04,1021310.9463609329,296.7623017898295
2019-01-07,1011958.8805000063,79.96771733724745
2019-01-08,1025521.9756690736,79.96771733724745
2019-01-09,1028829.0362693544,79.96771733724745
2019-01-10,1029884.5785705324,79.96771733724745
2019-01-11,1025530.1341296907,79.96771733724745
2019-01-14,1022626.1094562288,79.96771733724745
2019-01-15,1025020.3709861513,79.96771733724745
2019-01-16,1030964.9789840456,79.96771733724745
2019-01-17,1024241.0156299348,79.96771733724745
2019-01-18,1024554.5238715883,79.96771733724745
2019-01-21,1013618.2726642939,44.617886767024174
2019-01-22,1005750.3820373865,44.617886767024174
2019-01-23,1003594.7497207972,44.617886767024174
2019-01-24,1000734.1170036646,44.617886767024174
2019-01-25,1000272.971270785,44.617886767024174
2019-01-28,991520.9132607656,31.02328235685127
2019-01-29,994470.8015263753,31.02328235685127
2019-01-30,993533.8281377036,31.02328235685127
2019-01-31,1008699.6154378135,31.02328235685127
2019-02-01,1015474.9013741689,31.02328235685127
2019-02-04,1018995.6631901938,31.02328235685127
2019-02-05,1024431.3775742727,31.02328235685127
2019-02-06,1031928.0037358481,31.02328235685127
2019-02-07,1028203.3521073537,31.02328235685127
2019-02-08,1020364.7233861166,31.02328235685127
2019-02-11,1021707.5422280508,31.02328235685127
2019-02-12,1016193.8894036489,31.02328235685127
2019-02-14,1020801.3313439565,31.02328235685127
2019-02-15,1023834.8985150533,31.02328235685127
2019-02-18,1027043.2521527486,31.02328235685127
2019-02-19,1021452.9827740865,31.02328235685127
2019-02-20,1029279.4247048575,31.02328235685127
2019-02-21,1026677.1805585105,31.02328235685127
2019-02-22,1025823.4681809621,31.02328235685127
2019-02-25,1032508.9390996175,31.02328235685127
2019-02-26,1028785.9193566518,31.02328235685127
2019-02-27,1033076.2840893941,31.02328235685127
2019-02-28,1032161.9349320608,31.02328235685127
2019-03-01,1027543.4386704641,31.02328235685127
2019-03-05,1021981.797061936,30.161230103112757
2019-03-06,1025170.0024204412,30.161230103112757
2019-03-07,1011824.6269722143,30.161230103112757
2019-03-08,1006975.5391559759,30.161230103112757
2019-03-11,1025863.7360313174,48.74844815698452
2019-03-12,1024125.0939624545,48.74844815698452
2019-03-13,1013582.0356910464,48.74844815698452
2019-03-14,1023147.7674224612,48.74844815698452
2019-03-15,1025868.2553832766,48.74844815698452
2019-03-18,1024720.3426143709,128.95012016926194
2019-03-19,1033049.1985199037,128.95012016926194
2019-03-20,1027248.6626216951,128.95012016926194
2019-03-22,1023285.7938968721,128.95012016926194
2019-03-25,1028848.2541896882,128.95012016926194
2019-03-26,1039351.3972389284,128.95012016926194
2019-03-27,1035690.7720748965,128.95012016926194
2019-03-28,1040045.9774887147,128.95012016926194
2019-04-01,1042362.6634569403,24.600628876360133
2019-04-02,1046396.7507238623,24.600628876360133
2019-04-03,1032273.1835584876,24.600628876360133
2019-04-04,1030201.2785425421,24.600628876360133
2019-04-05,1030952.3893900153,24.600628876360133
2019-04-08,1022286.2055807349,24.600628876360133
2019-04-09,1033568.3201437232,24.600628876360133
2019-04-10,1027672.4328470465,24.600628876360133
2019-04-11,1027741.49602797,24.600628876360133
2019-04-12,1030085.5169534918,24.600628876360133
2019-04-15,1035484.1042623755,24.600628876360133
2019-04-16,1041124.5859079596,24.600628876360133
2019-04-18,1029955.7853937384,24.600628876360133
2019-04-22,1009863.8260355231,24.600628876360133
2019-04-23,1008428.6983747717,24.600628876360133
2019-04-24,1021897.5084104773,24.600628876360133
2019-04-25,1013488.0145349738,24.600628876360133
2019-04-26,1018728.5765543219,24.600628876360133
2019-04-30,1008216.347615235,53.83224200503901
2019-05-02,1002183.8854532172,53.83224200503901
2019-05-03,998956.4416475226,53.83224200503901
2019-05-06,989993.4008545119,297.7211097914842
2019-05-07,987362.4266246993,297.7211097914842
2019-05-08,977222.9398731429,297.7211097914842
2019-05-09,970906.4747528273,297.7211097914842
2019-05-10,970399.0714325149,297.7211097914842
2019-05-13,959224.6719009215,364.8262702758075
2019-05-14,956930.5714256102,364.8262702758075
2019-05-15,956484.6612159545,364.8262702758075
2019-05-16,958419.469412976,364.8262702758075
2019-05-17,960455.3226081664,364.8262702758075
2019-05-20,952810.0693733031,364.8262702758075
2019-05-21,948621.7714454466,364.8262702758075
2019-05-22,947154.2401801879,364.8262702758075
2019-05-23,947866.8443290526,364.8262702758075
2019-05-24,945737.4954292113,364.8262702758075
2019-05-27,944724.6151728788,377.9699702421203
2019-05-28,942950.4175715605,377.9699702421203
2019-05-29,927223.6061396757,377.9699702421203
2019-05-30,933645.0350337187,377.9699702421203
2019-05-31,924896.1893611113,377.9699702421203
2019-06-03,922741.072064755,18.936932919139508
2019-06-04,931929.6583989835,18.936932919139508
2019-06-06,920652.0909551359,18.936932919139508
2019-06-07,920418.814252255,18.936932919139508
2019-06-10,920290.5565618253,18.936932919139508
2019-06-11,923859.1265996671,18.936932919139508
2019-06-12,918558.724774716,18.936932919139508
2019-06-13,919053.5852483488,18.936932919139508
2019-06-14,913701.4552739835,18.936932919139508
2019-06-17,899881.2597755857,11.022196240082849
2019-06-18,903911.7412819334,11.022196240082849
2019-06-19,899615.3561500974,11.022196240082849
2019-06-20,919398.5748695799,11.022196240082849
2019-06-21,915398.9353432127,11.022196240082849
2019-06-24,918506.3832802244,11.022196240082849
2019-06-25,926916.3785805174,11.022196240082849
2019-06-26,927333.6638283201,11.022196240082849
2019-06-27,930076.8748268553,11.022196240082849
2019-06-28,925390.1049293944,11.022196240082849
2019-07-01,917864.7909039389,30.648989571200218
2019-07-02,918986.388834847,30.648989571200218
2019-07-03,931855.0443829428,30.648989571200218
2019-07-04,937295.9546841513,30.648989571200218
2019-07-05,933820.1034191977,30.648989571200218
2019-07-08,907567.9124554526,30.648989571200218
2019-07-09,907249.2535275351,30.648989571200218
2019-07-10,905080.0443524253,30.648989571200218
2019-07-11,915686.1759899985,30.648989571200218
2019-07-12,911901.1654919516,30.648989571200218
2019-07-15,902275.8962248007,285.10450727137504
2019-07-16,905919.7881620566,285.10450727137504
2019-07-17,902860.9988248984,285.10450727137504
2019-07-18,900845.563522164,285.10450727137504
2019-07-19,905692.9035490195,285.10450727137504
2019-07-22,904397.520553414,285.10450727137504
2019-07-23,902161.1169279257,285.10450727137504
2019-07-24,905567.5333097617,285.10450727137504
2019-07-25,908253.7152250449,285.10450727137504
2019-07-26,907997.5297392049,285.10450727137504
2019-07-29,904603.542404,285.10450727137504
2019-07-30,899932.7001798789,285.10450727137504
2019-07-31,899732.0951688925,285.10450727137504
2019-08-01,889455.0109098593,285.10450727137504
2019-08-02,906679.8805692832,285.10450727137504
2019-08-05,909143.5197294394,285.10450727137504
2019-08-06,911131.7162931601,285.10450727137504
2019-08-07,916544.9067533652,285.10450727137504
2019-08-08,918340.099471871,285.10450727137504
2019-08-09,922865.480178658,285.10450727137504
2019-08-13,918565.2109220664,285.10450727137504
2019-08-14,934359.8247526328,285.10450727137504
2019-08-16,923885.5567472617,285.10450727137504
2019-08-19,920045.1157888571,366.3075002828846
2019-08-20,929150.5111135641,366.3075002828846
2019-08-21,925158.147984902,366.3075002828846
2019-08-22,929689.5301565329,366.3075002828846
2019-08-23,941450.9484914938,366.3075002828846
2019-08-26,937503.4077156988,43.24202050839085
2019-08-27,941652.2192276922,43.24202050839085
2019-08-28,940761.261292359,43.24202050839085
2019-08-29,943234.5114411322,43.24202050839085
2019-08-30,942293.3738144842,43.24202050839085
2019-09-03,951914.8479063879,13.104772842954844
2019-09-04,953952.4684393774,13.104772842954844
2019-09-05,955026.8848364721,13.104772842954844
2019-09-06,948520.5884726415,13.104772842954844
2019-09-09,953112.5679378611,14.434469233150594
2019-09-11,946772.4085025889,14.434469233150594
2019-09-12,970478.7123622994,14.434469233150594
2019-09-13,963743.6254062754,14.434469233150594
2019-09-16,959934.0928096873,14.434469233150594
2019-09-17,972325.1506290537,14.434469233150594
2019-09-18,953977.9538860423,14.434469233150594
2019-09-19,952247.8064937693,14.434469233150594
2019-09-20,941237.9193935496,14.434469233150594
2019-09-23,947955.8825276801,129.88979086373
2019-09-24,943106.6382039497,129.88979086373
2019-09-25,924165.8575948188,129.88979086373
2019-09-26,933476.0318196723,129.88979086373
2019-09-27,937805.030324311,129.88979086373
2019-09-30,926147.5246480415,129.88979086373
2019-10-01,914810.9075826118,129.88979086373
2019-10-03,908195.1146443794,129.88979086373
2019-10-04,895327.8690999458,129.88979086373
2019-10-07,887710.1212349555,401.58949667430716
2019-10-09,894104.7350655219,401.58949667430716
2019-10-10,886594.1832466742,401.58949667430716
2019-10-11,900548.9767037055,401.58949667430716
2019-10-14,903649.4215584418,401.58949667430716
2019-10-15,908140.8376045844,401.58949667430716
2019-10-16,906752.4800911568,401.58949667430716
2019-10-17,914429.5322456977,401.58949667430716
2019-10-18,915625.0331001899,401.58949667430716
2019-10-22,926616.7609081924,9.965414112783037
2019-10-23,916272.8737965284,9.965414112783037
2019-10-24,908838.7218571365,9.965414112783037
2019-10-25,914946.0044346511,9.965414112783037
2019-10-27,908976.8232632338,9.965414112783037
2019-10-29,925033.6405646864,239.483063465741
2019-10-30,924803.6532294813,239.483063465741
2019-10-31,924452.6263740126,239.483063465741
2019-11-01,920602.6295173231,239.483063465741
2019-11-04,911667.1202863127,17.741669979703147
2019-11-05,906471.6938641935,17.741669979703147
2019-11-06,907240.8813184171,17.741669979703147
2019-11-07,903568.154694882,17.741669979703147
2019-11-08,892513.6040051847,17.741669979703147
2019-11-11,895804.3009570128,442.79766111436766
2019-11-13,872291.7745745664,442.79766111436766
2019-11-14,889389.4035571105,442.79766111436766
2019-11-15,913071.6489642148,442.79766111436766
2019-11-18,897490.1004751287,36.193942841142416
2019-11-19,896844.8572576605,36.193942841142416
2019-11-20,894520.2683752142,36.193942841142416
2019-11-21,891181.4668996893,36.193942841142416
2019-11-22,894293.5622442327,36.193942841142416
2019-11-25,904701.7514834104,7.470145672385115
2019-11-26,907873.2936091123,7.470145672385115
2019-11-27,912816.3004336057,7.470145672385115
2019-11-28,929816.4922785459,7.470145672385115
2019-11-29,923130.6216845212,7.470145672385115
2019-12-02,918933.075744122,7.470145672385115
2019-12-03,904996.9417757688,7.470145672385115
2019-12-04,912347.3871264157,7.470145672385115
2019-12-05,902316.1636118589,7.470145672385115
2019-12-06,889146.0939440427,7.470145672385115
2019-12-09,888859.2022639757,10.48440661485074
2019-12-10,879126.5831481463,10.48440661485074
2019-12-11,882950.1045257098,10.48440661485074
2019-12-12,891167.4007445818,10.48440661485074
2019-12-13,900311.4734450823,10.48440661485074
2019-12-16,900994.254710566,21.252732645603828
2019-12-17,906646.6909173838,21.252732645603828
2019-12-18,900590.4731763713,21.252732645603828
2019-12-19,366165.47633660946,21.252732645603828
2019-12-20,368640.58517397556,21.252732645603828
2019-12-23,909279.9725919843,24.672291386290453
2019-12-24,909075.0260206342,24.672291386290453
2019-12-26,909343.2762685895,24.672291386290453
2019-12-27,915116.1916967513,24.672291386290453
2019-12-30,912950.771449244,668.0873328804737
2019-12-31,910661.040312922,668.0873328804737
2020-01-01,912079.2892257331,668.0873328804737
2020-01-02,914011.9685889839,668.0873328804737
2020-01-03,910558.8318549752,668.0873328804737
2020-01-06,895453.4359276472,125.54003073542845
2020-01-07,890328.3598091779,125.54003073542845
2020-01-08,892293.9420311626,125.54003073542845
2020-01-09,877516.2656891522,125.54003073542845
2020-01-10,880391.3945419964,125.54003073542845
2020-01-13,884461.4828989911,300.60771588556236
2020-01-14,892748.3054697919,300.60771588556236
2020-01-15,894608.0455325055,300.60771588556236
2020-01-16,889596.6028330731,300.60771588556236
2020-01-17,889740.7359393048,300.60771588556236
2020-01-20,891521.8448269085,98.11818429990672
2020-01-21,884384.5063945965,98.11818429990672
2020-01-22,882269.6359684186,98.11818429990672
2020-01-23,887008.9470798688,98.11818429990672
2020-01-24,906975.5719272809,98.11818429990672
2020-01-27,901017.9662601666,98.11818429990672
2020-01-28,880907.5889179425,98.11818429990672
2020-01-29,894927.8808643536,98.11818429990672
2020-01-30,884880.3479435162,98.11818429990672
2020-01-31,874279.1774837689,98.11818429990672
2020-02-03,874084.7982619558,59.090845421364065
2020-02-04,869994.0112479483,59.090845421364065
2020-02-05,880507.0761016165,59.090845421364065
2020-02-06,888236.0122855459,59.090845421364065
2020-02-07,890603.9908049856,59.090845421364065
2020-02-10,873396.3151534353,59.090845421364065
2020-02-11,886075.0574973379,59.090845421364065
2020-02-12,885369.089124993,59.090845421364065
2020-02-13,889208.9570601736,59.090845421364065
2020-02-14,880439.4854682242,59.090845421364065
2020-02-17,885797.8666969687,89.83569873863598
2020-02-18,882729.7127052695,89.83569873863598
2020-02-19,891163.9604088217,89.83569873863598
2020-02-20,895662.0596443564,89.83569873863598
2020-02-24,892290.343671456,89.83569873863598
2020-02-25,879988.703019753,89.83569873863598
2020-02-26,867834.1413055807,89.83569873863598
2020-02-27,866127.0264984518,89.83569873863598
2020-02-28,841624.1615158468,89.83569873863598
2020-03-02,843675.3555193087,84.58538533642422
2020-03-03,839510.5268373629,84.58538533642422
2020-03-04,853851.041211142,84.58538533642422
2020-03-05,855134.9290132661,84.58538533642422
2020-03-06,857340.5543069979,84.58538533642422
2020-03-09,861363.378266379,380.6256952729309
2020-03-11,858311.0436983551,380.6256952729309
2020-03-12,855089.7858248199,380.6256952729309
2020-03-13,842782.0015230621,380.6256952729309
2020-03-16,887959.5353708711,380.6256952729309
2020-03-17,828390.3380327668,380.6256952729309
2020-03-18,833728.1975412813,380.6256952729309
2020-03-19,830298.0337572541,380.6256952729309
2020-03-20,836946.8311930146,380.6256952729309
2020-03-23,827973.07696633,380.6256952729309
2020-03-24,819628.6927347627,380.6256952729309
2020-03-25,857925.0092363801,380.6256952729309
2020-03-26,846593.8855600801,380.6256952729309
2020-03-27,855226.5623445954,380.6256952729309
2020-03-30,870183.8618135896,380.6256952729309
2020-03-31,857561.8453951324,380.6256952729309
2020-04-01,859111.0614214387,380.6256952729309
2020-04-03,861614.5102129426,380.6256952729309
2020-04-07,866257.9399179539,17.310008438595105
2020-04-08,858039.5004533848,17.310008438595105
2020-04-09,875736.271167191,17.310008438595105
2020-04-13,884874.0105487695,843.8313266625046
2020-04-15,897361.8220760217,843.8313266625046
2020-04-16,909926.793267428,843.8313266625046
2020-04-17,911582.8791705957,843.8313266625046
2020-04-20,898512.6962078232,0.31638223119080067
2020-04-21,904195.4667308945,0.31638223119080067
2020-04-22,895445.8538883347,0.31638223119080067
2020-04-23,892272.9168575425,0.31638223119080067
2020-04-24,890991.4137790818,0.31638223119080067
2020-04-27,904353.5539539475,0.31638223119080067
2020-04-28,905555.6289737839,0.31638223119080067
2020-04-29,896770.5207088608,0.31638223119080067
2020-04-30,901626.7784679551,0.31638223119080067
2020-05-04,887667.2745465741,60.13704581113416
2020-05-05,886922.3959111676,60.13704581113416
2020-05-06,890380.3593358502,60.13704581113416
2020-05-07,883953.9980649457,60.13704581113416
2020-05-08,899923.4409512982,60.13704581113416
2020-05-11,899397.6173659252,2.6550780223915353
2020-05-12,898596.814848988,2.6550780223915353
2020-05-13,898415.7669936108,2.6550780223915353
2020-05-14,898583.8249693798,2.6550780223915353
2020-05-15,879077.9944373058,2.6550780223915353
2020-05-18,888375.4426317714,113.08537774314755
2020-05-19,880933.4842157863,113.08537774314755
2020-05-20,893142.9967966579,113.08537774314755
2020-05-21,886347.9553499721,113.08537774314755
2020-05-22,885030.0603304409,113.08537774314755
2020-05-26,891455.794892361,113.08537774314755
2020-05-27,886520.7853899501,113.08537774314755
2020-05-28,894526.7833872341,113.08537774314755
2020-05-29,892208.0565653347,113.08537774314755
2020-06-01,901058.620234383,149.41165436594747
2020-06-02,910388.3959759602,149.41165436594747
2020-06-03,919624.5733059773,149.41165436594747
2020-06-04,921176.8081463703,149.41165436594747
2020-06-05,931858.1676434407,149.41165436594747
2020-06-08,937128.8824247632,54.13137190666748
2020-06-09,928665.3183988843,54.13137190666748
2020-06-10,934540.2298368725,54.13137190666748
2020-06-11,915173.5560240063,54.13137190666748
2020-06-12,917675.0447019849,54.13137190666748
2020-06-15,911771.6877553386,36.62382387346588
2020-06-16,921036.9687030239,36.62382387346588
2020-06-17,916379.3203036708,36.62382387346588
2020-06-18,916737.8235614223,36.62382387346588
2020-06-19,634870.9120910091,36.62382387346588
2020-06-22,938074.8869257831,35.922307100263424
2020-06-23,954953.2636690998,35.922307100263424
2020-06-24,951074.4364176656,35.922307100263424
2020-06-25,951848.4825716877,35.922307100263424
2020-06-26,950725.4779253864,35.922307100263424
2020-06-29,927756.1573583684,87.68252487998689
2020-06-30,922173.0978414617,87.68252487998689
2020-07-01,944525.5202047429,87.68252487998689
2020-07-02,945711.0049020848,87.68252487998689
2020-07-03,939072.1666023335,87.68252487998689
2020-07-06,956830.6138098785,10.73339682299411
2020-07-07,962882.9381926603,10.73339682299411
2020-07-08,973362.6081984588,10.73339682299411
2020-07-09,983603.5633910247,10.73339682299411
2020-07-10,964031.6486685821,10.73339682299411
2020-07-13,955493.904523265,51.06035746290581
2020-07-14,929700.1977743024,51.06035746290581
2020-07-15,924989.3684305067,51.06035746290581
2020-07-16,925306.4944356794,51.06035746290581
2020-07-17,938911.0112584943,51.06035746290581
2020-07-20,944416.1700238513,132.7776288317982
2020-07-21,964740.7207364368,132.7776288317982
2020-07-22,951009.5155286121,132.7776288317982
2020-07-23,956975.6095837879,132.7776288317982
2020-07-24,944539.9086484241,132.7776288317982
2020-07-27,948805.3273493823,16.070040422375314
2020-07-28,956776.534220415,16.070040422375314
2020-07-29,954644.2448679982,16.070040422375314
2020-07-30,942497.214274126,16.070040422375314
2020-07-31,948368.6668498096,16.070040422375314
2020-08-03,934481.8490719051,26.2282451838837
2020-08-04,936036.1075977534,26.2282451838837
2020-08-05,945364.2643055171,26.2282451838837
2020-08-06,952856.8604015559,26.2282451838837
2020-08-07,953850.9001583308,26.2282451838837
2020-08-10,952063.2612181643,15.051776025618892
2020-08-11,944512.4985114078,15.051776025618892
2020-08-12,931786.0656882266,15.051776025618892
2020-08-13,940641.1604643802,15.051776025618892
2020-08-14,943849.5661078433,15.051776025618892
2020-08-17,942845.2350818384,10.144642995670438
2020-08-18,952156.2769290674,10.144642995670438
2020-08-19,956313.4909030665,10.144642995670438
2020-08-20,949113.9937526453,10.144642995670438
2020-08-21,967953.9448520411,10.144642995670438
2020-08-24,973804.029092039,13.495110715681221
2020-08-25,972208.0686924113,13.495110715681221
2020-08-26,978979.9444095744,13.495110715681221
2020-08-27,982734.0083343638,13.495110715681221
2020-08-28,974665.1626255168,13.495110715681221
2020-08-31,961668.4573068636,108.28210926230531
2020-09-01,959579.5395288484,108.28210926230531
2020-09-02,964056.0014047641,108.28210926230531
2020-09-03,961178.8557939547,108.28210926230531
2020-09-04,940038.8295907993,108.28210926230531
2020-09-07,935139.1477560175,115.65812436467968
2020-09-08,930746.1826681269,115.65812436467968
2020-09-09,920566.0649046076,115.65812436467968
2020-09-10,931597.9493154658,115.65812436467968
2020-09-11,931524.2795194758,115.65812436467968
2020-09-14,956399.4569736193,72.12924534786725
2020-09-15,955066.3559680651,72.12924534786725
